"","(Intercept)","pretermBirthYes","gestationalAge","babyGender male","birthweightSdscore","parity primipara","delivery Vaginal","maternalAge","maternalBmi","maternalSmokingBeforePregnancy Yes","paternalAge","paternalBmi","paternalSmokingBeforePregnancy Yes","gestationalDiabetesMellitus Yes","chorioamnionitis Yes","idiopathicPromWithoutInflammation Yes","preeclampsia Yes","placentaPrevia Yes","estimatedBcell","estimatedCd4t","estimatedCd8t","estimatedGran","estimatedMono","estimatedNk","estimatedNrbc"
"cg00713294",1.17268091032868,-0.0441060680592394,-0.611174732291895,-0.0174480918806126,0.00896176364547434,-0.0343774017592607,0.00354348093136712,-0.0163519838400351,0.0702329625954108,-0.031683807348778,0.0330283584307295,-0.029965241546961,-0.00672576032511963,NA,0.044218085570819,0.054159839630899,-0.0195201634911572,0.0541692125785978,-0.0672375834028265,-0.174475856400953,-0.0273747138977732,-0.0746156221475683,-0.0449186605215459,8.93444644635571e-06,-0.0680466201291804
"cg00719568",-0.617642948919342,-0.0109648017300831,0.0108775221055449,-0.00200279522404907,0.00452681640560838,0.00592679079494722,-0.00833896849636184,-0.00275213218804233,0.0178761657509652,0.0132133191933678,-0.0184301413495267,0.0159286932552742,-0.0105030464815805,NA,0.00275380065954637,-0.00406001256741101,0.00608300164977251,0.0223752218082912,0.324336409962728,0.640386724103038,0.229368854152892,0.258843586514705,0.19857080987232,0.0201955330960599,0.0717758244452926
"cg00760938",-0.0266704805328736,-0.0119744952075491,-0.00796665598289501,-0.00597006893383868,-0.00216782220872024,-0.00109397595642801,0.0114507484610452,0.0190052755044545,0.0214125500163542,-0.012337214048168,-0.00769103288011765,-0.0189146945521984,0.0043078948906428,NA,0.00507905144266774,0.00860703977058919,0.0049951856676514,0.0154052406157694,0.0368299849534654,0.378252765785739,0.189989843667491,0.158013701790955,0.132302042428417,0.0349296998670123,0.103094459057988
"cg00819310",0.0873227190853246,-0.00355765303504152,0.0167488564613371,-0.00970404728908245,-0.00166967765018901,0.00430235127575429,-0.00324830990978546,0.043660255059099,0.00809154424438281,0.00213994471480967,-0.00211127709572007,-0.00224676827200296,0.00168839015851976,NA,-0.0019815800732529,0.0101343872349727,-0.00894592503304933,0.00348044564906691,0.182237540747826,0.332154149472763,0.175729221659831,0.133562574488548,0.102380699300549,0.0327063743871318,0.00285777460663322
"cg00828556",-0.521313670396965,0.00658712241259756,0.209448902757273,-0.00594576464495957,-0.0042857485897662,0.000246709851964179,-0.00276673905034892,0.0381590842670467,-0.0143225094194627,-0.00198452873305354,-0.0284300615266091,0.00964598457685035,0.0166518854514341,NA,-0.009544947157687,0.0210004529054996,-0.0246607207568558,-0.0234610646505015,0.198289638607102,0.424467086592427,0.232099321791826,0.0502531713821783,0.0190270799712315,0.0463754833675768,0.136428741467161
"cg00874051",0.619641336122615,0.000147345650912666,-0.150362948398348,0.00205276037056386,0.00820341679355675,0.00712278460939332,0.00119254356121935,-0.0126126948537629,-0.0194716503704492,0.0167538676913622,0.0446965409185135,0.0184354561279586,-0.0260517104881799,NA,-0.0134503028075766,0.0317636306962805,0.00706241574960875,0.0170793488176712,0.0944770392075358,0.0482122105994299,-0.0384728232978146,-0.075648559208309,-0.0559779572500921,0.00413167786229725,0.0498169662647553
"cg00901138",-1.11305545631332,-0.0477824953206055,0.04210135782887,-0.00991464918769947,0.00146361016793649,-0.00817261717217375,-0.0100541957006476,0.0181574048363845,0.00359467435528213,-0.0507279587771351,-0.04738675972692,0.0149187251254192,0.12425853603433,NA,0.00605657182457413,0.0439507254777658,0.00723220707341534,0.0182037477870995,0.333141584916224,0.542054433731984,0.393626868881271,0.284180492730078,0.195588982381108,0.0762406195991022,0.16822459120285
"cg00902153",0.207153163780777,0.0116824536056136,0.0123115459882886,0.00957700715061331,-0.00121756665583036,-0.000623590657129203,-0.00531392092069183,-0.0111135394279318,-0.0110549858482968,-0.0248284256766142,-0.0134455674679672,-0.00602160066630844,-0.00677867173588324,NA,0.00595320759992104,-0.0121635100574201,-0.0037681199981897,-0.0101926297969251,0.163984170147439,-0.0352304368229499,0.036278815041394,-0.0314304675596973,-0.0331510076192441,0.028670815966063,0.0696036518167188
"cg00908292",0.535555217392466,0.00567356062377456,0.00953020276111693,-0.0125998547258338,0.00640190530444344,-0.00454679653800346,0.00824716903028654,0.0202548071897315,0.0380184011281312,-0.0189942049267825,-0.0293748816135995,0.0102038061968563,0.0106602506225139,NA,-0.00340823115667821,0.0101877723974863,-0.0227254327013994,-0.0071617999315419,-0.0886021991942894,-0.164168487876881,-0.0291549572623181,-0.0493104980529314,-0.061585096528301,0.0082398820843834,-0.00536271565503862
"cg00953201",0.307073190210152,-0.00411866931856735,-0.00901624304692526,-0.000225355320424381,0.00132667116752984,0.00221541054865116,0.00230980764789706,-0.00164569344364224,0.0109095908963662,-0.00232906663977376,-0.000104756802972127,-0.0172062347365832,0.00483631447316895,NA,0.0058734361261951,0.00539013544681996,0.00366004588806566,0.00773014097351495,0.165750064353274,0.270129967415488,0.154700728724797,0.113474760533687,0.0907821683563562,0.0265349171872346,-0.00398929561235103
"cg01022219",-0.96415775091027,-0.00465278115660128,0.0700054103999425,-0.00663792499454067,0.00185102318276619,0.0116391547662976,-0.00372727130523468,-0.001193445172943,0.00675780779710585,0.000156404842219131,-0.00391322049921143,-0.0325371004272242,-0.0159831441432335,NA,0.000782240866288592,-0.000947340671132546,0.00229465811242624,0.0118487545006823,0.348384565197939,0.711385099275962,0.313583011529099,0.184942240269075,0.125812847875798,0.0480158785367109,0.144710976883787
"cg01024458",0.296935382409627,-0.0044496482035577,0.0177841989831586,-0.00226571148566268,0.00405330451419876,-0.00731323450155502,0.00581396953754545,-0.000657656531109643,0.0312958309116702,-0.0034629370887659,0.0032624399454995,-0.0235432032397475,-0.00295894349171131,NA,-0.00158686837131181,0.0115479339738371,-0.00581241899639453,0.0141527051681464,-0.0097783069094265,0.260485770401643,0.133907069613744,0.112589679376413,0.0992529464762761,0.0250840084514039,0.0879072867403513
"cg01041239",1.03445134864107,-0.00102951611230436,-0.0626879781653832,0.00580097140431159,0.0132984847940611,-0.00230033363826531,0.0021663015648738,0.0245629437070491,0.0670258813016997,0.00306131822154389,0.00963286512211205,-0.0390898806035788,-0.0169551363141091,NA,-0.0146151546415624,-0.00696880877412945,-0.0262562319914318,0.0127227859251472,-0.0647835635903961,-0.190705923727101,-0.0682499318808438,-0.031023759407638,-0.0918265204491991,-0.0063046971884124,-0.0165108749188512
"cg01087254",0.452299972022682,-0.00396540807756182,-0.113342931008376,0.000684767073224629,-0.00588027129524319,-0.00115475966253035,0.0101059509092506,0.00605294479037127,-0.027147989465291,-0.012482203399166,0.0128837236380424,0.0150522273653809,-0.00609739044067927,NA,-0.0142637413706931,0.00565180203134348,-0.00462915876025621,0.00575954521155512,0.139890579908243,0.207342201778337,0.119129403117898,-0.0585441556777768,-0.0756119793879852,0.0215908000136994,0.0378654834327396
"cg01113988",0.805663120511548,-0.0137668627285647,0.108086088581369,-0.000544802641634146,0.00130191236138028,-0.0010464573234993,-0.0129006270116189,0.0477051560617542,0.0172161860080511,0.00600066918552083,-0.0375744951525694,0.028161957912403,0.0226360251145565,NA,0.00848778979567177,0.0085384765751436,-0.0115215071955729,-0.012735531841898,-0.12799021629215,-0.286294869681948,-0.0832142666630025,0.000202951489830213,0.0191923223682132,0.00208419865680388,0.0191637262666769
"cg01142676",-0.797303695198709,0.00855400996348461,-0.0591684092274293,-0.0028886756682258,-0.00676378254639506,-0.00371203544881868,-0.0125543898683848,0.0114126904763567,-0.00614555902623179,-0.00186358687541056,0.0134372549437212,-0.00848158221092311,-0.00375490421291589,NA,-0.0161130815808004,0.00418472768026233,-0.0127211221047475,-0.00316994583513596,0.363845600234281,0.675318510625583,0.362812183037703,0.126001490150958,0.0870830161996394,0.0618385927313012,0.16147240712321
"cg01154505",0.493684778951145,-0.0333904165183739,-0.0405420645962748,-0.00833122262588043,0.00122895319257657,0.00323268568538673,0.0105607653805972,-0.00561587730020744,-0.00387158415909507,-0.00772261256183503,0.0208276284734321,-0.0270133407887209,-0.00406716618719981,NA,-0.000719353519049872,0.0166543413453813,0.00608452394335301,0.0354020792785768,0.0692748022547633,-0.0539108273027292,0.0342465694800546,0.0853550355094337,0.0641774986108212,0.0170487740893702,0.0769140802147846
"cg01156249",0.681107509057784,0.00346516352758083,-0.169399993529943,-0.0139575936844798,0.0210840841252002,0.00592028379936671,0.00930146390786024,-0.000513040316393368,-0.0378428088720094,0.00968152192684446,0.0318921374046408,0.0407458050094775,-0.0578657882782282,NA,0.0142706111923052,0.0379772410762272,0.00246370673643849,0.00706938182009547,0.095028041132281,-0.0428505954001948,-0.024931966169096,-0.106445209177345,-0.104544668387117,0.0109438148006394,0.0408469620416111
"cg01243072",0.807442211101141,0.00648582552400355,-0.102211839141969,0.00579151812350662,0.00953601024340858,-0.00225955007311286,-0.0115544628954231,-0.0335705174792774,-0.00262164047031208,-0.00293274707175343,-0.00136628807239134,0.0151168466024598,0.0140500813717042,NA,0.0209766487289889,-0.000601346680622886,0.00926856634982724,0.0186598324601756,0.0577028910876895,0.106152983617816,-0.00849521072776829,0.0412431779625135,0.031079576725387,-0.0159621035315707,0.0400179423367245
"cg01323964",-1.01720186757817,-0.0225094139768498,-0.0533285684841754,-0.00388006558489517,-0.0138843473441392,0.000325175119025284,-0.00482013835792124,-0.00639565960187427,0.00226660595638048,-0.00788745711074583,-0.00166941608457396,-0.00763732010531035,-0.0192887707540744,NA,-0.0201974911388502,0.0113970846886835,-0.01716252523871,-0.00423779676550114,0.459939061625812,0.786412295419514,0.420416333821986,0.186281746680144,0.186645921144862,0.0790065263737247,0.153026059617839
"cg01367992",0.984036559854859,-0.0172598834282269,-0.15942203848959,-0.0101330169403474,0.00986185949241276,0.00700459032134055,0.00836959800070076,0.00561253986096562,0.0226364492633458,0.0180850042346411,0.00963769119022576,-0.0201938200369588,0.00299325060781781,NA,0.00114631266151467,0.00300606550361846,-0.00476814262415492,-0.00806344956483794,-0.0295886691440969,-0.239636586770301,-0.126725987298328,0.0244862247364176,0.0612418031976841,-0.0145835203919248,0.00675172488717218
"cg01450522",0.577358667738402,-0.021313422014446,-0.0889004041278956,-0.00255625986544525,0.000683191400536909,0.00371986429010075,0.00134496305361878,0.0282959261593746,0.0483045586903069,0.0218061135148863,0.0137702535375667,0.0209330453344196,-0.0254481771264073,NA,-0.00097365879784896,0.00734597100641489,0.00775526745823965,0.021253557840379,0.0971539147465148,0.129359606566502,0.0956076036867123,0.0631256004766397,0.040140113435482,0.0105691680557642,-0.03907578553731
"cg01490728",0.774855665139529,-0.00668246104251843,-0.0370925092829982,-0.002810375665314,0.0116687306442048,-0.00345115947120907,0.00503669986932973,-0.00997477089939384,0.0189249715693058,0.00443409489440963,-0.000703409326927723,-0.0676226614306366,0.00925048787639433,NA,-0.000785199568864684,-0.016178587991777,0.015779049866735,0.020190041405217,0.0725424716172212,-0.222362617008345,-0.0165956012204629,0.0474508282245872,0.0511140225641788,0.0107789751219211,0.0180836449599735
"cg01502428",-1.02376929218377,-0.00519957111072588,-0.00814921790062752,0.00913380524624581,-0.0104289671567073,0.00250296190977878,0.00765367343217268,0.0188310646748706,-0.046370230995136,-0.0119647388607524,0.00535312488029804,0.0462501594159669,-0.00939961525017343,NA,-0.0165698591500265,-0.00518681757462999,0.00509415760416951,0.00261450592622081,0.421104158399674,0.75509626579654,0.38531357604693,0.197376315926553,0.213363779340435,0.0707801508314411,0.129068737483031
"cg01561719",0.390092512741576,0.00455640079425186,-0.0348318338662365,-0.00701559075094837,0.00737827141861988,-0.00661982657483401,-0.00519201029980133,-0.00653419213491657,-0.0141893624107884,-0.0157601059037908,-0.01464344036841,0.0528101618019625,-0.0475660363318329,NA,-0.0197105953667826,-0.00738765713597157,-0.00382718924716549,0.00531568973086192,0.116275440940846,0.204249725770971,0.115481719785847,-0.0452241010730641,-0.0597136288480857,0.0150128536596387,0.0347699496842733
"cg01589587",-0.0366902764014944,-0.00656583492819317,-0.0193692427320539,0.00325444061670263,-0.000603054657667658,-0.000433197814144734,-0.00247409424943327,-0.0052151430960911,0.000228182858613804,0.00126032065325332,0.000136729184851745,-0.0198425286164502,-0.00331596247289292,NA,0.00110337509493817,0.00604990424245577,0.00731993381462918,0.0110791298982831,0.241575787400413,0.407568341186054,0.220038809080113,0.166802613405599,0.133354606199699,0.042436067610346,0.0312117800764453
"cg01591579",0.430671447404824,0.000636009531492977,-0.00717741209775447,-0.00297256163373119,0.00225434667602131,-0.00537140828362072,-0.00347217031570362,-0.000298270042460165,0.0279002394528496,-0.00538264184394554,-0.000864246124179004,-0.00891480430602627,0.00823058125571501,NA,-0.00223184116192463,-0.00477313811003039,0.00147116843903745,0.000159363447166044,-0.00687965373466235,0.211827023515425,0.114877482317597,0.086801979649972,0.0754432397955233,0.022868095939706,0.0687879502203247
"cg01598421",0.0871803579487644,-0.0109974629216186,-0.0216111577203148,-0.011288103241813,0.000987853857646884,0.00266568401652543,0.00216599838849031,0.0132828577014725,0.0258136457685157,-0.00884859804505534,0.00358316484906956,-0.0328976356930739,0.0168047636228138,NA,-0.00101504237044681,0.00857395382789294,-0.00376722652762639,0.0104436261544392,0.045999051774284,0.349995352120399,0.194637861571785,0.150810760839738,0.124526173862742,0.0358048731352248,0.102865977448711
"cg01722297",0.722859690108424,0.0206789344420978,-0.15535759093419,-0.00293286705237879,0.00599958620898134,0.000852452913890488,0.00159386336718246,0.01063341401492,-0.0300023163808359,0.00133351980803633,-0.0184157933678733,-0.049481623430636,0.00833510730203307,NA,-0.00231057963923397,-0.0163995785659218,-0.0167073278719063,-0.0151230614955062,-0.0166958942134079,-0.164903851234857,-0.0982451025739211,-0.082350773559172,-0.0609010026238931,-0.00519626905262654,0.109362252365448
"cg01761758",-0.48750774817663,0.0021275342535418,0.0114045490109173,-0.0063061628991856,-0.00587438187562586,0.0036416855944937,-0.0168177230516091,0.0199419843607232,-0.048393873082803,0.0115907708518436,-0.0136585838056401,0.0256408090902382,0.0317164076349833,NA,-0.0128301351186744,-0.00527855885887018,-0.0135396967317334,-0.012171058191032,0.330470051700046,0.562808176925282,0.305141945316058,0.144273729968871,0.1625565385037,0.0577775001412969,0.0871379934595126
"cg01782486",0.345870954865934,0.0040088826882789,0.000333089263173397,0.00257646615340559,0.0075841940859901,0.00314184478067044,0.00304876313367395,0.0339690863026833,-0.0124451906318562,0.00369157425308276,0.00305311571384284,-0.0361181134997377,-0.000858282145693585,NA,0.0162706761236308,0.001468138910757,-0.0164619394629515,-0.00160158370883481,0.00499304417077832,-0.0274334033746035,0.0629830227572971,0.0587236856798613,0.0567558716000634,0.0145380905670068,0.0269200736831943
"cg01797381",0.857341203507735,-0.0081384299840933,-0.0636976750142152,-0.0181370551862548,0.00244981103931184,0.0122677767254856,0.00535850315562273,0.0166058721282778,0.0471773468827565,-0.00824528494706728,0.00960037482906238,-0.0178254499191833,0.0293712224773216,NA,0.00100565871579753,0.00723763608729983,-0.0191534659635363,0.00720070803928994,0.024789475998134,0.0459303503879702,0.0281515577568255,0.0233782869985078,-0.0652370418354516,0.00392193653100215,0.0193137377579405
"cg01806427",0.348153916838941,0.0461436773882258,0.192528984857426,0.000413548908165797,-0.000319217812935459,0.000997955201333268,-0.0105997022629892,-0.0299612305401586,-0.0568011931357827,-7.26757376018622e-05,-0.00293690999425676,0.0786588573526527,-0.0482746200619794,NA,-0.00964850194890046,-0.0396595306932308,0.0250014678761665,-0.0149345247824344,0.0804653452225476,0.16722198530045,-0.0244834165291663,0.0485887901524916,0.00635706346734346,-0.0149258694372809,0.0425568779402293
"cg01868869",0.469422471180413,0.016787198312194,0.0312458174120143,-0.00434975187587229,0.00315828015354609,-0.00639334902678499,-0.00270794713515773,0.025166317243529,0.0306973343243553,0.00149552313750799,-0.0131298874887108,-0.0291794161474233,0.0111490742868024,NA,-0.00384120125259258,-0.0030193965932127,-0.0141966560801637,-0.00623434793545464,-0.045965908019063,0.184990590115577,0.0991585002173656,0.0796907138923409,0.0706961280084323,0.0198315890241998,0.0583476649541349
"cg01874152",-0.751832319078528,-0.00741656136317243,0.0677067096787241,0.000392985994925204,0.00206407411828102,-0.00555469366198996,-0.00892571788022705,0.000236581729293029,0.0113188322560639,-0.00344197340168754,0.0185761762675708,-0.0988355919644636,0.0250755990519796,NA,0.0068101845764458,0.00214665345774924,-0.00653424968078124,-0.0178366353373757,0.415850375100912,0.370738442221495,0.306372334897275,0.281094766782279,0.235966258347229,0.0671566874464527,0.162283392985346
"cg01879591",-0.0431418489891564,-0.0132352015374985,-0.0568639030044881,-0.00400392334027192,-0.00319278555900752,0.0011189023442876,-0.00162089729450025,-0.00966319162238679,-0.00195619810107995,-0.0027446726410406,0.0107022804948484,0.00386626558158656,-0.0146117541425094,NA,-0.00110937150630228,0.0139076669059634,0.00275087237176459,0.00651268459510528,0.220685974209355,0.379252776925672,0.211882600224013,0.0536965787665297,0.0291235042930468,0.0371310621839994,0.120132875791112
